job_id,tag,matrix,perm,perm_type,algo,block_size,n_cols,time_loading_ms,time_transfer_ms,time_operation_ms,time_preprocessing_ms,time_write_ms
1144586,ASPT_SPMM_ROW,2cubes_sphere.mtx,SB_rabbit,ROW,ASPT_SPMM_ROW,,256,206.188645,551.028781,0.193728,,
1144588,CUSPARSE_SPMM_BSR_SYMMETRIC,ted_A.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,128.909,666.084,1.58147,,
1144590,ASPT_SPMM_ROW,2cubes_sphere.mtx,SB_rabbit,ROW,ASPT_SPMM_ROW,,1024,207.646104,552.254334,0.200896,,
1144592,CUSPARSE_SPMM_BSR_SYMMETRIC,ted_A.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,180.978,1190.06,6.17636,,
1144594,ASPT_SPMM_ROW,2cubes_sphere.mtx,SB_patoh,ROW,ASPT_SPMM_ROW,,32,209.101579,547.491344,0.20176,,
1144596,CUSPARSE_SPMM_BSR_SYMMETRIC,ted_A.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,130.504,311.67,0.244531,,
1144597,ASPT_SPMM_ROW,2cubes_sphere.mtx,SB_patoh,ROW,ASPT_SPMM_ROW,,256,208.826711,554.609199,0.199296,,
1144599,CUSPARSE_SPMM_BSR_SYMMETRIC,ted_A.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,183.666,502.005,1.24477,,
1144601,ASPT_SPMM_ROW,2cubes_sphere.mtx,SB_patoh,ROW,ASPT_SPMM_ROW,,1024,203.152018,544.830132,0.206784,,
1144603,CUSPARSE_SPMM_BSR_SYMMETRIC,ted_A.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,129.348,575.224,4.43781,,
1144605,ASPT_SPMM_ROW,2cubes_sphere.mtx,SB_slashburn,ROW,ASPT_SPMM_ROW,,32,232.916763,871.597296,0.198816,,
1144606,CUSPARSE_SPMM_BSR_SYMMETRIC,ted_A.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,184.229,600.479,1.44712,,
1144608,ASPT_SPMM_ROW,2cubes_sphere.mtx,SB_slashburn,ROW,ASPT_SPMM_ROW,,256,199.66007,559.238076,0.199648,,
1144609,CUSPARSE_SPMM_BSR_SYMMETRIC,ted_A.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,127.781,502.488,6.94436,,
1144612,ASPT_SPMM_ROW,2cubes_sphere.mtx,SB_slashburn,ROW,ASPT_SPMM_ROW,,1024,234.944945,848.834012,0.210368,,
1144613,CUSPARSE_SPMM_BSR_SYMMETRIC,ted_A.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,178.035,799.533,27.0553,,
1144616,ASPT_SPMM_ROW,2cubes_sphere.mtx,GROOT_reorder,ROW,ASPT_SPMM_ROW,,32,285.039417,858.722869,0.203936,,
1144617,CUSPARSE_SPMM_BSR_SYMMETRIC,ted_A.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,127.257,395.575,0.377856,,
1144620,ASPT_SPMM_ROW,2cubes_sphere.mtx,GROOT_reorder,ROW,ASPT_SPMM_ROW,,256,207.130394,551.17218,0.205984,,
1144621,CUSPARSE_SPMM_BSR_SYMMETRIC,ted_A.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,177.425,429.408,1.97673,,
1144624,ASPT_SPMM_ROW,2cubes_sphere.mtx,GROOT_reorder,ROW,ASPT_SPMM_ROW,,1024,233.142225,857.393548,0.228768,,
1144626,CUSPARSE_SPMM_BSR_SYMMETRIC,ted_A.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,179.611,610.008,7.44796,,
1144628,ASPT_SPMM_ROW,2cubes_sphere.mtx,TCA_reorder,ROW,ASPT_SPMM_ROW,,32,272.084024,550.146423,0.201056,,
1144631,ASPT_SPMM_ROW,2cubes_sphere.mtx,TCA_reorder,ROW,ASPT_SPMM_ROW,,256,286.682928,868.613591,0.20992,,
1144632,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,29.5514,364.193,0.368435,,
1144634,ASPT_SPMM_ROW,2cubes_sphere.mtx,TCA_reorder,ROW,ASPT_SPMM_ROW,,1024,215.965508,566.438649,0.210688,,
1144636,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,29.4669,557.92,1.59785,,
1144637,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_amd,ROW,ASPT_SPMM_ROW,,32,24.133548,15.371557,0.109568,,
1144640,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,29.5131,709.455,5.76021,,
1144641,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_amd,ROW,ASPT_SPMM_ROW,,256,18.755857,12.380355,0.11264,,
1144644,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,31.3236,675.117,1.43729,,
1144645,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_amd,ROW,ASPT_SPMM_ROW,,1024,19.935472,9.780259,0.1024,,
1144648,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,31.5132,794.575,8.70421,,
1144649,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,20.669652,13.68687,0.100352,,
1144652,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,32.121,918.743,30.5875,,
1144653,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,18.328672,14.560211,0.108544,,
1144655,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,43.9373,705.685,1.89993,,
1144657,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,1024,18.266799,10.313194,0.289792,,
1144660,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,31.3087,490.555,11.1114,,
1144661,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,16.573761,13.430608,0.098304,,
1144663,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,31.5229,731.65,42.1112,,
1144665,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,31.769404,14.952185,0.101376,,
1144668,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,1024,19.113026,13.905521,0.100352,,
1144671,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_metis,ROW,ASPT_SPMM_ROW,,32,27.373292,14.058696,0.106496,,
1144672,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,43.6288,705.588,0.121856,,
1144674,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_metis,ROW,ASPT_SPMM_ROW,,256,21.775998,17.818645,0.106496,,
1144676,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,30.4683,752.743,0.684646,,
1144677,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_metis,ROW,ASPT_SPMM_ROW,,1024,17.808915,12.196339,0.101376,,
1144679,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,43.2757,998.159,2.77545,,
1144681,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,30.242,712.286,0.40407,,
1144682,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_rcm,ROW,ASPT_SPMM_ROW,,32,21.871481,10.496675,0.098304,,
1144685,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,30.3156,1096.74,2.11456,,
1144686,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_rcm,ROW,ASPT_SPMM_ROW,,256,15.85791,10.384684,0.104448,,
1144689,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,32.058,683.864,7.95791,,
1144690,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_rcm,ROW,ASPT_SPMM_ROW,,1024,19.393774,12.967147,0.111616,,
1144693,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,30.4901,799.115,0.294093,,
1144694,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_rabbit,ROW,ASPT_SPMM_ROW,,32,16.333895,10.306948,0.096256,,
1144696,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,44.6147,1217.64,1.67649,,
1144697,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_rabbit,ROW,ASPT_SPMM_ROW,,256,16.814737,10.086344,0.104448,,
1144700,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,30.7278,662.218,6.08891,,
1144701,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_rabbit,ROW,ASPT_SPMM_ROW,,1024,19.807853,13.742357,0.108544,,
1144704,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,31.5768,780.205,1.32178,,
1144705,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_patoh,ROW,ASPT_SPMM_ROW,,32,20.116191,14.517711,0.1024,,
1144708,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,30.5075,856.276,8.23665,,
1144709,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_patoh,ROW,ASPT_SPMM_ROW,,256,43.232081,11.17014,0.098304,,
1144712,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,31.4398,1070.24,31.8829,,
1144713,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_patoh,ROW,ASPT_SPMM_ROW,,1024,15.988485,13.100457,0.100352,,
1144715,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_slashburn,ROW,ASPT_SPMM_ROW,,32,23.041504,16.465316,0.09728,,
1144716,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,44.5076,860.97,0.427008,,
1144719,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_slashburn,ROW,ASPT_SPMM_ROW,,256,17.178662,10.691761,0.098304,,
1144720,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,30.1468,917.36,2.08998,,
1144722,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,SB_slashburn,ROW,ASPT_SPMM_ROW,,1024,18.554335,16.12751,0.098304,,
1144723,CUSPARSE_SPMM_BSR_SYMMETRIC,CurlCurl_0.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,42.901,1199.77,8.2901,,
1144726,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,GROOT_reorder,ROW,ASPT_SPMM_ROW,,32,18.56137,11.758837,0.096256,,
1144729,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,GROOT_reorder,ROW,ASPT_SPMM_ROW,,256,36.895484,16.325215,0.116736,,
1144731,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,6.14489,455.348,0.0507904,,
1144733,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,GROOT_reorder,ROW,ASPT_SPMM_ROW,,1024,20.287838,14.003552,0.103424,,
1144735,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,8.97658,1257.33,0.0817152,,
1144737,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,TCA_reorder,ROW,ASPT_SPMM_ROW,,32,24.368322,11.459434,0.105472,,
1144738,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,7.41563,856.855,0.214835,,
1144741,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,TCA_reorder,ROW,ASPT_SPMM_ROW,,256,19.612683,15.313866,0.105472,,
1144742,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,7.20973,467.706,0.0524288,,
1144745,ASPT_SPMM_ROW,dynamicSoaringProblem_2.mtx,TCA_reorder,ROW,ASPT_SPMM_ROW,,1024,16.563104,11.435199,0.099328,,
1144746,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,9.73811,427.946,0.0978944,,
1144749,ASPT_SPMM_ROW,dgreen.mtx,SB_amd,ROW,ASPT_SPMM_ROW,,32,5982.839171,18853.351621,2.848,,
1144750,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,7.23395,479.564,0.294912,,
1144753,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,9.51492,458.907,0.055296,,
1144754,ASPT_SPMM_ROW,dgreen.mtx,SB_amd,ROW,ASPT_SPMM_ROW,,256,4592.970386,12088.267703,2.767136,,
1144756,ASPT_SPMM_ROW,dgreen.mtx,SB_amd,ROW,ASPT_SPMM_ROW,,1024,4424.646162,11907.853178,2.664608,,
1144757,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,8.87098,344.439,0.0976896,,
1144759,ASPT_SPMM_ROW,dgreen.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,4524.682397,11988.885311,3.905376,,
1144762,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,6.62294,495.623,0.291021,,
1144763,ASPT_SPMM_ROW,dgreen.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,4441.355491,11985.06383,3.955744,,
1144766,ASPT_SPMM_ROW,dgreen.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,1024,5720.289113,18494.34872,4.210464,,
1144768,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,6.6244,300.392,0.028672,,
1144770,ASPT_SPMM_ROW,dgreen.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,4555.498695,11697.785118,4.1632,,
1144772,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,9.1784,345.561,0.0485376,,
1144774,ASPT_SPMM_ROW,dgreen.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,6032.969085,18709.648153,4.63504,,
1144775,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,6.65747,493.963,0.123085,,
1144778,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,9.4121,348.39,0.0550912,,
1144779,ASPT_SPMM_ROW,dgreen.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,1024,6283.481169,19048.317788,4.456768,,
1144783,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,6.37865,429.414,0.08704,,
1144784,ASPT_SPMM_ROW,dgreen.mtx,SB_metis,ROW,ASPT_SPMM_ROW,,32,5808.933605,19024.257453,2.90432,,
1144787,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,9.50928,364.539,0.260096,,
1144788,ASPT_SPMM_ROW,dgreen.mtx,SB_metis,ROW,ASPT_SPMM_ROW,,256,4469.816965,11783.09084,2.86512,,
1144790,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,7.03103,435.557,0.0372736,,
1144791,ASPT_SPMM_ROW,dgreen.mtx,SB_metis,ROW,ASPT_SPMM_ROW,,1024,4483.036267,11955.951303,2.494368,,
1144794,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,6.40154,357.205,0.0641024,,
1144795,ASPT_SPMM_ROW,dgreen.mtx,SB_rcm,ROW,ASPT_SPMM_ROW,,32,4513.599301,12090.57856,2.73856,,
1144798,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,6.40833,462.884,0.168755,,
1144799,ASPT_SPMM_ROW,dgreen.mtx,SB_rcm,ROW,ASPT_SPMM_ROW,,256,6145.682024,19375.080971,2.863264,,
1144802,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,9.55521,355.328,0.0550912,,
1144803,ASPT_SPMM_ROW,dgreen.mtx,SB_rcm,ROW,ASPT_SPMM_ROW,,1024,6690.913403,18519.243792,2.543136,,
1144805,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,6.3239,354.295,0.0915456,,
1144807,ASPT_SPMM_ROW,dgreen.mtx,SB_rabbit,ROW,ASPT_SPMM_ROW,,32,4482.381195,11769.094038,2.539744,,
1144809,ASPT_SPMM_ROW,dgreen.mtx,SB_rabbit,ROW,ASPT_SPMM_ROW,,256,4495.5725,11849.348111,2.565792,,
1144810,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,9.56748,414.124,0.302285,,
1144814,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,9.14703,416.419,0.0428032,,
1144815,ASPT_SPMM_ROW,dgreen.mtx,SB_rabbit,ROW,ASPT_SPMM_ROW,,1024,4494.055292,12099.026604,2.239712,,
1144818,ASPT_SPMM_ROW,dgreen.mtx,SB_patoh,ROW,ASPT_SPMM_ROW,,32,4458.769084,11716.927588,2.811776,,
1144819,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,9.83625,463.282,0.0677888,,
1144820,ASPT_SPMM_ROW,dgreen.mtx,SB_patoh,ROW,ASPT_SPMM_ROW,,256,6277.758742,18518.522231,3.006688,,
1144824,CUSPARSE_SPMM_BSR_SYMMETRIC,bcsstk34.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,9.80188,393.111,0.185958,,
1144832,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,15.9829,390.031,0.211354,,
1144835,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,16.5126,363.983,0.466534,,
1144840,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,11.2647,434.747,0.787866,,
1144844,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,15.562,394.564,0.21463,,
1144848,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,15.8146,446.275,0.481894,,
1144852,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,13.3793,546.195,1.04161,,
1144856,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,11.5516,465.265,0.220979,,
1144860,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,15.4538,771.632,0.70656,,
1144864,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,16.6146,428.348,2.1973,,
1144865,ASPT_SPMM_ROW,Zd_Jac2.mtx,SB_amd,ROW,ASPT_SPMM_ROW,,32,318.53326,872.870509,0.24064,,
1144868,ASPT_SPMM_ROW,Zd_Jac2.mtx,SB_amd,ROW,ASPT_SPMM_ROW,,256,263.699226,566.302089,0.212992,,
1144870,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,10.8711,384.494,0.221798,,
1144871,ASPT_SPMM_ROW,Zd_Jac2.mtx,SB_amd,ROW,ASPT_SPMM_ROW,,1024,298.851047,857.605075,0.242688,,
1144873,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,15.5438,316.163,0.729907,,
1144875,ASPT_SPMM_ROW,Zd_Jac2.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,293.594876,862.198552,0.221184,,
1144877,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,12.8632,470.49,2.19587,,
1144879,ASPT_SPMM_ROW,Zd_Jac2.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,317.565406,849.048004,0.22016,,
1144881,ASPT_SPMM_ROW,Zd_Jac2.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,1024,317.724554,846.71942,0.234496,,
1144883,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,10.8127,483.789,0.246579,,
1144885,ASPT_SPMM_ROW,Zd_Jac2.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,311.610999,859.083219,0.233472,,
1144887,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,15.2716,398.861,1.01069,,
1144889,ASPT_SPMM_ROW,Zd_Jac2.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,273.336413,555.629658,0.25088,,
1144891,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,15.6081,419.908,3.35278,,
1144893,ASPT_SPMM_ROW,Zd_Jac2.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,1024,311.824534,837.356303,0.2304,,
1144897,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,32,15.2487,300.093,0.212787,,
1144902,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,256,15.4148,317.762,0.549683,,
1144906,CUSPARSE_SPMM_BSR_SYMMETRIC,circuit_1.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_BSR_SYMMETRIC,32.0,1024,15.6854,479.013,1.59498,,
1144907,ASPT_SPMM_ROW,Zd_Jac2.mtx,SB_rcm,ROW,ASPT_SPMM_ROW,,32,294.153027,868.933061,0.228352,,
