job_id,matrix,perm,perm_type,rows,cols,nnz,density,bandwidth_lower,bandwidth_upper,bandwidth_max,bandwidth_avg,locality_profile,locality_avg_row_spread,locality_max_row_spread,locality_max_nnz_per_row,locality_avg_nnz_per_row,locality_num_empty_rows,locality_consecutive_vertical_pairs,locality_total_vertical_pairs,locality_vertical_adjacency_ratio,locality_avg_col_spread,locality_max_col_spread,locality_num_empty_cols,access_dist_reuse_distance_mean,access_dist_reuse_distance_median,access_dist_reuse_distance_max,access_dist_reuse_distance_std,access_dist_reuse_distance_count,access_dist_reuse_distance_cold_misses,access_dist_index_distance_mean,access_dist_index_distance_median,access_dist_index_distance_max,access_dist_index_distance_std,block_density_4,nonzero_blocks_4,total_blocks_4,max_blocks_per_row_4,avg_blocks_per_row_4,block_density_8,nonzero_blocks_8,total_blocks_8,max_blocks_per_row_8,avg_blocks_per_row_8,block_density_16,nonzero_blocks_16,total_blocks_16,max_blocks_per_row_16,avg_blocks_per_row_16,block_density_32,nonzero_blocks_32,total_blocks_32,max_blocks_per_row_32,avg_blocks_per_row_32,block_density_64,nonzero_blocks_64,total_blocks_64,max_blocks_per_row_64,avg_blocks_per_row_64,block_density_128,nonzero_blocks_128,total_blocks_128,max_blocks_per_row_128,avg_blocks_per_row_128
1233482,BenElechi1.mtx,None,SYMMETRIC,245874,245874,13150496,0.00021752887825918059,245842,245842,245842,80394.80989644802,58220585143,236790.32814775046,245842,54,53.48469541309777,0,2664,12904622,0.00020643766241273864,236790.32814775046,245842,0,122783.45252483955,122762.0,245871,70875.83365227054,12904622,245874,8854.489843386124,3248.0,245855,31781.669058911542,0.06348935863856449,12945571,3778437961,213,210.60324716523778,0.01599076367469775,12849699,944640225,425,418.0803318692045,0.004085394794878194,12573846,236175424,842,818.183628318584,0.001106930988562021,11601700,59043856,1561,1509.8516397709527,0.0003730095820292903,8607206,14760964,2312,2240.2930765226442,0.00022426479448141168,3578995,3690241,1886,1863.0895366996356
1233493,ted_A.mtx,None,SYMMETRIC,10605,10605,424587,0.003775246791197608,10594,10594,10594,3512.397824238613,65124335,6140.908533710514,10603,147,40.036492220650636,0,1861,413982,0.004495364532757463,9904.00518623291,10603,0,4671.824456135774,4453.0,10604,2921.1709694162128,413982,10605,321.4199314155436,108.0,10602,1181.5894794878689,0.06470232362514781,410135,7033104,387,154.65120663650075,0.01779538221258949,372803,1758276,515,281.14856711915536,0.00621482063765368,266869,439569,543,402.51734539969834,0.003869458940120012,107156,110224,332,322.7590361445783,0.003761755535886014,27556,27556,166,166.0,0.003761755535886014,6889,6889,83,83.0
1233504,CurlCurl_0.mtx,None,SYMMETRIC,11083,11083,113343,0.0009227414654392766,11047,11047,11047,3319.8229974502174,100559943,9073.350446629975,11065,13,10.226743661463503,0,81,102260,0.000792098572266771,9073.350446629975,11065,0,5495.936524545276,5521.0,11082,3187.5866994524736,102260,11083,1774.3537611829684,835.0,11078,2585.674946158198,0.06782976818560472,104437,7678441,47,37.68928184770841,0.0175390137560164,100974,1920996,83,72.85281385281385,0.004768453012418012,92849,480249,153,133.98124098124097,0.0016013443589864152,69121,120409,215,199.19596541786743,0.0009514382773818938,29084,30276,173,167.1494252873563,0.0009139790877056084,7569,7569,87,87.0
1233515,bcsstk34.mtx,None,SYMMETRIC,588,588,21418,0.06194756814290342,584,584,584,191.52367167802782,325461,553.5051020408164,586,47,36.425170068027214,0,1240,20830,0.05952952472395583,553.5051020408164,586,0,295.5859337493999,290.0,587,157.84136187912037,20830,588,30.3653639632068,11.0,587,89.33630658802998,0.09705104038280288,13793,21609,113,93.82993197278911,0.0620423155357805,5394,5476,74,72.89189189189189,0.06111326698319942,1369,1369,37,37.0,0.05793910145429363,361,361,19,19.0,0.0522900390625,100,100,10,10.0,0.0522900390625,25,25,5,5.0
1233526,circuit_1.mtx,None,SYMMETRIC,2624,2624,35823,0.005202765978212374,2609,2609,2609,733.6654384054937,4631259,1764.9615091463415,2623,2571,13.652057926829269,0,5512,33199,0.1660290972619657,1763.6535823170732,2623,0,820.1679267447814,336.0,2617,886.2933249842491,33199,2624,258.5309307129697,48.0,2621,488.9109840698689,0.09066726735239329,24694,430336,656,37.64329268292683,0.02845914048200122,19668,107584,328,59.96341463414634,0.010262823157315732,13635,26896,164,83.14024390243902,0.005763327584431631,6070,6724,82,74.02439024390245,0.005221402751865671,1675,1681,41,40.853658536585364,0.004957964631164966,441,441,21,21.0
1233537,FEM_3D_thermal1.mtx,None,SYMMETRIC,17880,17880,430740,0.001347349218503671,17841,17841,17841,5703.390430422064,293049296,16389.781655480983,17861,27,24.090604026845636,0,587,412860,0.0014217894685849925,16389.781655480983,17861,0,8788.157578840284,8748.0,17879,5105.842806065282,412860,17880,1360.6400000928636,526.0,17873,3210.046647080891,0.06511021302530764,413472,19980900,105,92.4993288590604,0.016881109085026172,398689,4995225,207,178.38434004474274,0.004769699076436371,352764,1249924,361,315.5313059033989,0.0018348805501877871,229249,312481,437,410.1055456171735,0.0013490844491661322,77950,78400,280,278.39285714285717,0.0013413409797512754,19600,19600,140,140.0
1233548,atmosmodd.mtx,None,SYMMETRIC,1270432,1270432,8814880,5.461520344538144e-06,1269565,1269565,1269565,362494.7665944403,1206805851509,949917.7063463451,1269993,7,6.938490214352283,0,51,7544448,6.7599379040057e-06,949917.7063463451,1269993,0,634644.3293775767,634457.5,1270431,366694.2135944013,7544448,1270432,273810.9545044237,150768.0,1270238,315610.8730751296,0.07007696980736179,7861784,100874841664,25,24.753104455807158,0.01788243276649314,7702112,25218710416,49,48.500743054331124,0.004519262016234793,7619192,6304677604,97,95.95717991990126,0.001137746678299288,7566079,1576169401,193,190.5765345961059,0.0002872143365051775,7492907,394062201,385,377.4574076872702,7.397275116090803e-05,7273186,98525476,754,732.7408825307274
1233559,rma10.mtx,None,SYMMETRIC,46835,46835,2374001,0.0010822805369125833,46773,46773,46773,15291.78136234989,2076374208,44333.814625814026,46796,145,50.688608946300846,0,3150,2327166,0.0013535776992273005,44333.814625814026,46796,0,20306.519527614273,19252.0,46834,12815.10530249154,2327166,46835,1749.242452401011,544.0,46825,6151.307593801545,0.06402527891708325,2317445,137100681,441,197.91997608677087,0.016474995602968483,2251519,34281025,667,384.5463706233988,0.004560545904875858,2033406,8573184,1005,694.469262295082,0.0016385561684118088,1414880,2143296,1116,966.448087431694,0.0010970602369255761,528312,535824,732,721.7377049180328,0.001081679969338113,133956,133956,366,366.0
1233570,coater1.mtx,None,SYMMETRIC,1348,1348,19457,0.010707697523091688,1338,1330,1338,442.2408387726782,1251105,928.1194362017804,1346,55,14.433976261127597,0,264,18112,0.014575971731448763,1098.2260223048327,1344,3,583.3103467314488,558.5,1342,357.51460104336934,18112,1345,128.9225945723684,46.0,1344,255.58726170604274,0.06916126372063926,17583,113569,119,52.175074183976264,0.02191577458189158,13872,28561,128,82.0828402366864,0.011434317173160824,6647,7225,85,78.2,0.010309808227075421,1843,1849,43,42.86046511627907,0.00983487399715321,483,484,22,21.954545454545453,0.009814554009555785,121,121,11,11.0
1233581,thermal.mtx,None,SYMMETRIC,3456,3456,66528,0.005570023148148148,3447,3447,3447,1083.8700396825398,10695542,3094.774884259259,3448,27,19.25,0,364,63072,0.005771182141045154,3094.774884259259,3448,0,1670.623129122273,1643.0,3455,986.3103124129836,63072,3456,321.4879522599847,126.0,3451,672.4723910473473,0.06764495347172512,61468,746496,104,71.14351851851852,0.019337376292878933,53756,186624,160,124.43518518518519,0.007471966647498563,34780,46656,176,161.0185185185185,0.005595930232558139,11610,11664,108,107.5,0.005570023148148148,2916,2916,54,54.0,0.005570023148148148,729,729,27,27.0
1233592,t2em.mtx,None,SYMMETRIC,921632,921632,4590832,5.404758699235828e-06,921372,921372,921372,245472.33188058287,563679472820,611610.1359544807,921372,5,4.981198569494115,0,11,3669200,2.997928703804644e-06,612762.1115890073,921372,0,460217.018279734,460180.0,921631,265704.1930109152,3669200,921632,245567.3123987792,162446.0,921520,231848.50091479428,0.07358072320300675,3899486,53087846464,17,16.924264782472832,0.018957164671451518,3783886,13271961616,33,32.845092184299155,0.004814597869735047,3724701,3317990404,65,64.66270268393458,0.0012150493393192773,3689755,829497601,129,128.11204472066942,0.0003069945615568953,3650907,207388801,257,253.51760294424,7.89444593747658e-05,3549358,51854401,508,492.8979308429385
1233603,cz10228.mtx,None,SYMMETRIC,10228,10228,102876,0.0009834054958751189,10197,10185,10197,3074.432890081263,78453282,7670.44211967149,10197,27,10.058271411810715,0,91,92648,0.000982212244193075,8074.107547907704,10197,0,4702.8072165616095,4589.5,10227,2846.2394324337,92648,10228,1525.1163742405831,575.0,10217,2337.833877875434,0.06803176349842875,94511,6538249,91,36.96167383652718,0.017618649641036883,91235,1635841,148,71.33307271305708,0.004838414744268927,83056,409600,197,129.775,0.0016554045008156338,60689,102400,238,189.653125,0.0010096969221105527,24875,25600,160,155.46875,0.0009811019897460937,6400,6400,80,80.0
1233614,sts4098.mtx,None,SYMMETRIC,4098,4098,72356,0.004308545086569863,4073,4073,4073,1289.9634584554149,14537966,3547.57589067838,4091,784,17.6564177647633,0,724,68258,0.010606815318350962,3547.57589067838,4091,0,1772.2648920273082,1663.0,4097,1168.041272052823,68258,4098,401.794416419045,145.0,4087,812.1221843785654,0.06855321600194036,65967,1050625,616,64.3580487804878,0.01912997681855869,59099,263169,444,115.20272904483431,0.006864708061108007,41173,66049,253,160.20622568093384,0.004407169977546311,16033,16641,129,124.28682170542636,0.004286590405848095,4121,4225,65,63.4,0.004218013147683859,1047,1089,33,31.727272727272727
1233625,denormal.mtx,None,SYMMETRIC,89400,89400,1156224,0.0001446661561791511,89305,89305,89305,27515.972339269898,6851746601,76641.46086129754,89315,13,12.933154362416108,0,149,1066824,0.00013966689913237797,76641.46086129754,89315,0,44727.815402540626,44722.0,89399,25806.12834482027,1066824,89400,11851.869235432958,5239.0,89384,19752.534298077502,0.06640605616174759,1088214,499522500,49,48.689664429530204,0.016827355210323313,1073609,124880625,97,96.0723937360179,0.004281724483140443,1054832,31225744,193,188.76735862562634,0.0011282291860262952,1000794,7806436,374,358.19398711524695,0.0003424608715801682,824273,1951609,623,590.0307802433787,0.00016271650860846527,433701,488601,644,620.4592274678112
1233636,pkustk01.mtx,None,SYMMETRIC,22044,22044,979380,0.002015442564665295,21993,21993,21993,7167.54627008924,459906264,20863.103973870442,22033,126,44.42841589548176,0,2556,957336,0.0026699089974679736,20863.103973870442,22033,0,10104.104002147626,9748.5,22043,6142.64626406923,957336,22044,939.156838159691,314.0,22042,3075.1248302064155,0.06463052808852332,947095,30371121,352,171.85538014879333,0.016988401718510623,900780,7595536,504,326.8432510885341,0.005095610888084989,750784,1898884,704,544.8359941944848,0.0023268492314597886,411039,474721,638,596.5732946298984,0.002009855214576311,118967,119025,345,344.831884057971,0.0019972806083773265,29929,29929,173,173.0
1233647,Chevron1.mtx,None,SYMMETRIC,37365,37365,330633,0.00023681882637793125,37261,37261,37261,11045.273278831817,1104080440,29548.51973772247,37297,9,8.848735447611402,0,73,293268,0.00024891907743088235,29709.521316740265,37297,0,18587.421372260185,18517.0,37364,10725.248883545044,293268,37365,6678.493188802052,3291.0,37340,8964.038021420218,0.06839128154041674,302152,87272964,33,32.34339541853993,0.017446340707695632,296116,21818241,65,63.394562192250056,0.004481556049155242,288189,5456896,129,123.36857876712328,0.0012178641199084954,265123,1364224,242,226.9888698630137,0.0004087281436082545,197493,341056,359,338.17294520547944,0.0002445022392217487,82536,85264,290,282.6575342465753
